     11397
    854.67   .111972
    854.74   .112113
    854.81   .112536
    854.88   .112564
    854.95   .112392
    855.02   .112205
    855.09   .112129
    855.16   .112108
    855.23   .112023
    855.30   .112081
    855.37   .112065
    855.44   .112095
    855.51   .112246
    855.58   .112479
    855.65   .112544
    855.73   .112235
    855.80   .112013
    855.87   .112074
    855.94   .112377
    856.01   .112338
    856.08   .111930
    856.15   .111826
    856.22   .111752
    856.29   .111576
    856.36   .111869
    856.43   .112178
    856.50   .112104
    856.57   .111775
    856.64   .111721
    856.71   .112096
    856.79   .112327
    856.86   .112247
    856.93   .112181
    857.00   .111869
    857.07   .111797
    857.14   .111720
    857.21   .112037
    857.28   .112105
    857.35   .112008
    857.42   .111930
    857.49   .111521
    857.56   .111447
    857.64   .111525
    857.71   .111502
    857.78   .111793
    857.85   .111914
    857.92   .111483
    857.99   .111546
    858.06   .111775
    858.13   .111510
    858.20   .111217
    858.27   .111085
    858.34   .111258
    858.42   .111654
    858.49   .111858
    858.56   .112149
    858.63   .111927
    858.70   .111891
    858.77   .111462
    858.84   .110982
    858.91   .111370
    858.98   .111812
    859.06   .111694
    859.13   .111836
    859.20   .111734
    859.27   .111260
    859.34   .111153
    859.41   .111623
    859.48   .111642
    859.55   .111386
    859.63   .111234
    859.70   .111282
    859.77   .111304
    859.84   .111406
    859.91   .111346
    859.98   .111189
    860.05   .111435
    860.12   .111457
    860.20   .111112
    860.27   .111041
    860.34   .111666
    860.41   .111741
    860.48   .111342
    860.55   .111061
    860.62   .111072
    860.69   .111362
    860.77   .111707
    860.84   .111599
    860.91   .111531
    860.98   .111516
    861.05   .111626
    861.12   .111559
    861.19   .111598
    861.27   .111544
    861.34   .111555
    861.41   .111848
    861.48   .111698
    861.55   .111499
    861.62   .111620
    861.70   .111415
    861.77   .111077
    861.84   .111084
    861.91   .111440
    861.98   .111271
    862.05   .110756
    862.13   .111021
    862.20   .111539
    862.27   .111279
    862.34   .110939
    862.41   .110984
    862.48   .111105
    862.56   .111364
    862.63   .111293
    862.70   .111163
    862.77   .111217
    862.84   .110928
    862.91   .110626
    862.99   .110610
    863.06   .110967
    863.13   .110893
    863.20   .111027
    863.27   .110860
    863.34   .110705
    863.42   .110743
    863.49   .110613
    863.56   .110510
    863.63   .110956
    863.70   .111087
    863.78   .110590
    863.85   .110809
    863.92   .111025
    863.99   .110534
    864.06   .110256
    864.14   .110840
    864.21   .110983
    864.28   .110467
    864.35   .110500
    864.42   .110590
    864.50   .110224
    864.57   .110054
    864.64   .110380
    864.71   .110205
    864.78   .110085
    864.86   .110122
    864.93   .110509
    865.00   .110792
    865.07   .110651
    865.14   .110504
    865.22   .110305
    865.29   .110172
    865.36   .110069
    865.43   .110171
    865.51   .110147
    865.58   .110237
    865.65   .110334
    865.72   .110108
    865.79   .110321
    865.87   .110349
    865.94   .110172
    866.01   .110088
    866.08   .110061
    866.16   .109628
    866.23   .109342
    866.30   .109589
    866.37   .109380
    866.45   .109435
    866.52   .109701
    866.59   .109911
    866.66   .109965
    866.73   .109621
    866.81   .109450
    866.88   .109594
    866.95   .109730
    867.02   .109517
    867.10   .109398
    867.17   .109414
    867.24   .109559
    867.31   .109500
    867.39   .109357
    867.46   .108910
    867.53   .109023
    867.60   .109402
    867.68   .109422
    867.75   .109264
    867.82   .109306
    867.89   .109164
    867.97   .108708
    868.04   .108553
    868.11   .108508
    868.19   .108888
    868.26   .109121
    868.33   .109102
    868.40   .109291
    868.48   .109239
    868.55   .109024
    868.62   .109126
    868.69   .109058
    868.77   .108918
    868.84   .108946
    868.91   .108952
    868.99   .108826
    869.06   .108692
    869.13   .108875
    869.20   .109255
    869.28   .108720
    869.35   .108466
    869.42   .108823
    869.50   .109135
    869.57   .108983
    869.64   .108782
    869.71   .108831
    869.79   .108788
    869.86   .109027
    869.93   .108910
    870.01   .108591
    870.08   .108631
    870.15   .108742
    870.22   .108643
    870.30   .108755
    870.37   .108816
    870.44   .108930
    870.52   .108618
    870.59   .108299
    870.66   .108165
    870.74   .108205
    870.81   .108007
    870.88   .107925
    870.95   .108399
    871.03   .108596
    871.10   .108625
    871.17   .108778
    871.25   .108819
    871.32   .108613
    871.39   .108609
    871.47   .108615
    871.54   .108567
    871.61   .108569
    871.69   .108639
    871.76   .108610
    871.83   .108413
    871.91   .108118
    871.98   .108215
    872.05   .108405
    872.13   .108381
    872.20   .108368
    872.27   .108024
    872.35   .107699
    872.42   .107715
    872.49   .107907
    872.57   .107656
    872.64   .107578
    872.71   .107656
    872.79   .107812
    872.86   .108176
    872.93   .108263
    873.01   .108257
    873.08   .108167
    873.15   .108098
    873.23   .108212
    873.30   .108213
    873.37   .108030
    873.45   .108020
    873.52   .108039
    873.60   .107765
    873.67   .107654
    873.74   .107912
    873.82   .107698
    873.89   .107464
    873.96   .107567
    874.04   .107523
    874.11   .107300
    874.18   .107530
    874.26   .107804
    874.33   .107693
    874.40   .107490
    874.48   .107875
    874.55   .108102
    874.63   .107905
    874.70   .107833
    874.77   .107631
    874.85   .107677
    874.92   .108086
    874.99   .107989
    875.07   .107534
    875.14   .107401
    875.22   .107522
    875.29   .107723
    875.36   .107841
    875.44   .107979
    875.51   .108093
    875.59   .107900
    875.66   .107706
    875.73   .107808
    875.81   .107946
    875.88   .107633
    875.96   .107225
    876.03   .107771
    876.10   .107929
    876.18   .107560
    876.25   .107367
    876.33   .107592
    876.40   .107791
    876.47   .107790
    876.55   .107671
    876.62   .107716
    876.70   .107525
    876.77   .107544
    876.84   .107540
    876.92   .107532
    876.99   .107562
    877.07   .107628
    877.14   .107986
    877.21   .107741
    877.29   .107491
    877.36   .107575
    877.44   .107360
    877.51   .107369
    877.59   .107553
    877.66   .107741
    877.73   .107443
    877.81   .107231
    877.88   .107232
    877.96   .107032
    878.03   .107087
    878.11   .107698
    878.18   .107699
    878.25   .107363
    878.33   .107112
    878.40   .107025
    878.48   .107312
    878.55   .107391
    878.63   .107096
    878.70   .107102
    878.77   .107045
    878.85   .107218
    878.92   .107176
    879.00   .106753
    879.07   .106809
    879.15   .107135
    879.22   .106972
    879.30   .106705
    879.37   .106789
    879.45   .106711
    879.52   .106740
    879.59   .106694
    879.67   .106616
    879.74   .106748
    879.82   .106728
    879.89   .106899
    879.97   .106951
    880.04   .106960
    880.12   .106919
    880.19   .106809
    880.27   .106915
    880.34   .106960
    880.42   .107025
    880.49   .107120
    880.56   .106698
    880.64   .106617
    880.71   .106506
    880.79   .106646
    880.86   .106927
    880.94   .106579
    881.01   .106259
    881.09   .106526
    881.16   .106740
    881.24   .106956
    881.31   .107117
    881.39   .106856
    881.46   .106287
    881.54   .106117
    881.61   .106301
    881.69   .106386
    881.76   .106414
    881.84   .106549
    881.91   .106709
    881.99   .106560
    882.06   .106188
    882.14   .106403
    882.21   .106594
    882.29   .106531
    882.36   .106356
    882.44   .106193
    882.51   .106543
    882.59   .106665
    882.66   .106174
    882.74   .106177
    882.81   .106189
    882.89   .106238
    882.96   .106624
    883.04   .106561
    883.11   .106258
    883.19   .106163
    883.26   .105990
    883.34   .105964
    883.41   .106035
    883.49   .106035
    883.56   .106153
    883.64   .106099
    883.72   .105871
    883.79   .105982
    883.87   .106065
    883.94   .105876
    884.02   .105998
    884.09   .106082
    884.17   .105944
    884.24   .105830
    884.32   .105773
    884.39   .105765
    884.47   .105736
    884.54   .105846
    884.62   .105807
    884.69   .105504
    884.77   .105603
    884.85   .105817
    884.92   .105982
    885.00   .105746
    885.07   .105636
    885.15   .105636
    885.22   .105489
    885.30   .105424
    885.37   .105403
    885.45   .105266
    885.53   .105398
    885.60   .105740
    885.68   .105858
    885.75   .105716
    885.83   .105819
    885.90   .105935
    885.98   .105548
    886.05   .105179
    886.13   .105044
    886.21   .105211
